t[s],Q[l/s],H_US_1[m],H_US_2[m],H_US_3[m],H_US_4[m],H_US_5[m],Sed_In[kg/s],Sed_Out[kg/s],v[m/s]
7047.0,6.6,0.5855212950781818,0.5766623107181817,0.5759959395163636,0.3592979397090909,0.5616778469200002,0.0,262.53512884,0.0
7048.0,6.6,0.585931916537,0.5768652567099999,0.5761020457289999,0.35937372548,0.5627277177590001,0.0,256.80646572727267,0.0
7049.0,6.6,0.585246673955,0.57727600813,0.57737478417,0.35946434431999996,0.5609547622130001,0.0,259.01240163999995,0.0
7050.0,6.6,0.5850487716109091,0.5764772488636364,0.5769519572481818,0.35989346981818177,0.5632138342545455,0.0,257.52048871999995,0.0
7051.0,6.8,0.585962217856,0.57666168867,0.5769005731589999,0.35916658292,0.5614854456190002,0.0,258.35869403636366,0.0
7052.0,6.8,0.5853009152699999,0.5763960801454545,0.5771418083809089,0.35933559614545457,0.5631750093045454,0.0,260.6479695,0.0
7053.0,6.8,0.585395842999,0.5783474684799998,0.575762974824,0.35976470264,0.5628171729690001,0.0,259.6170065909091,0.0
7054.0,5.9,0.5858560655399999,0.5776169177545456,0.5754576234054546,0.3595851065818182,0.5618885633818184,0.0,262.01391925,0.0
7055.0,5.9,0.585922602518,0.5762902180299999,0.5766425832659999,0.35962489508,0.5641529911430002,0.0,259.07767904545454,0.0
7056.0,5.9,0.586230269099,0.5787153681399999,0.574006206849,0.35933229536000005,0.5632583822260001,0.0,257.05319159000004,0.0
7057.0,6.6,0.5854577147436364,0.5777857781272726,0.5767442195781818,0.35933088178181816,0.5616427351618184,0.0,258.8144993800001,0.0
7058.0,6.6,0.585276968037,0.5782724779,0.5772937031580001,0.35942033336,0.5644457754570001,0.0,260.18875467272727,0.0
7059.0,6.6,0.5872227532527273,0.5778766858818183,0.5766928486663635,0.36046548658181815,0.5632064480445456,0.0,262.01391925,0.0
7060.0,6.6,0.5869178492320001,0.57727957911,0.5776401360479999,0.35983203764,0.5629696697970001,0.0,261.23458333636364,0.0
7061.0,6.6,0.5859344751454546,0.5765032196272728,0.5773428394663636,0.35919434796363636,0.5621233151563639,0.0,259.22799567000004,0.0
7062.0,6.6,0.5863001785189998,0.5788403746199999,0.578219993451,0.35842861544,0.5636548575650002,0.0,259.1593645909091,0.0
7063.0,6.5,0.5841884942890001,0.57800462113,0.5768022963809999,0.35934007808,0.562583352075,0.0,254.19538472999994,0.0
7064.0,6.5,0.5858433547363636,0.5775552573545455,0.5763801220854545,0.3598299172727273,0.5632341735927273,0.0,257.70025273,0.0
7065.0,6.5,0.585526369531,0.5790511067999999,0.5764583123999999,0.36013498484,0.5636345233920002,0.0,249.8620781636364,0.0
7066.0,6.9,0.587861814564,0.58001901982,0.575500048968,0.35925979064,0.5633295423620002,0.0,264.27857743000004,0.0
7067.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,266.47132442500003,0.0
7068.0,6.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7069.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7070.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7071.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7072.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7073.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7074.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7075.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7076.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7077.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7078.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7079.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7080.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7081.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7082.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7083.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7084.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7085.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7086.0,6.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7087.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7088.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7089.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7090.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7091.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7092.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7093.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7094.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7095.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7096.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7097.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7098.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7099.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7100.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7101.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7102.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7103.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7104.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7105.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7106.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7107.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7108.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7109.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7110.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7111.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7112.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7113.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7114.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7115.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7116.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7117.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7118.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7119.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7120.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7121.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7122.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7123.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7124.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7125.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7126.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7127.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7128.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7129.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7130.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7131.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7132.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7133.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7134.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7135.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7136.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7137.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7138.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7139.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7140.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7141.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7142.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7143.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7144.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7145.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7146.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7147.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7148.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7149.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7150.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7151.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7152.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7153.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7154.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7155.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7156.0,6.5,0.5862447648100001,0.5771450315333334,0.5766303039666667,0.35985189733333334,0.5626215492322224,0.0,0.0,0.0
7157.0,6.5,0.58613787432,0.5769935186090909,0.5778364773790909,0.35923909421818184,0.5620992741045456,0.0,260.5501159666667,0.0
7158.0,6.5,0.585346891931,0.5768331178899999,0.5774042626259999,0.35922612716,0.563980172768,0.0,257.77050737272725,0.0
7159.0,6.8,0.5850826736663637,0.576129829409091,0.5768402617527273,0.35958510658181814,0.5630604283545456,0.0,254.26732382,0.0
7160.0,6.8,0.5850019330890001,0.5767152533700001,0.5767998398429999,0.35876004836,0.561940871752,0.0,261.03843655454546,0.0
7161.0,6.8,0.5835718907045454,0.5752661402090908,0.5777292621872726,0.35960161050909095,0.5623173882545455,0.0,255.54341947,0.0
7162.0,6.9,0.58537979857,0.5781054132111111,0.5775776392799998,0.35969079360000006,0.564767695668889,0.0,262.9501827363636,0.0
7163.0,6.9,0.585485248239091,0.5772013250454546,0.57675538566,0.3597922608363637,0.5639809154063636,0.0,254.41907741111106,0.0
7164.0,6.9,0.5841185671054544,0.5746654352363637,0.5751493840636365,0.3572758943272727,0.5614209250372728,0.0,256.4307122181818,0.0
7165.0,6.6,0.5861183778419999,0.5770545519200001,0.5752445461289999,0.35956274588000003,0.562042523678,0.0,261.33250451818185,0.0
7166.0,6.6,0.584782847388,0.57639022765,0.5767875418949999,0.35995373912,0.564457978486,0.0,255.11200816999997,0.0
7167.0,6.6,0.5848538331472727,0.5781299512363636,0.5763667297227273,0.3595592250909092,0.5637812983463637,0.0,256.56786783,0.0
7168.0,7.4,0.5848084736050001,0.57577946808,0.5756573284319999,0.35976471068000004,0.5641428272130001,0.0,261.6755838090909,0.0
7169.0,7.4,0.5858951533811111,0.5783633542888889,0.5756966245633334,0.3594548642666667,0.5625582859577779,0.0,256.8913984,0.0
7170.0,7.4,0.5848729059318182,0.5769253151090908,0.5740236210818181,0.35938503483636364,0.5611251896827273,0.0,256.3961776666667,0.0
7171.0,6.9,0.585624257193,0.5780974666099999,0.5767654330529999,0.36004694683999994,0.5653932431230001,0.0,257.950266309091,0.0
7172.0,6.9,0.5862582183930001,0.5760044952700001,0.5763452963939999,0.35901381488,0.563921209348,0.0,252.37999705,0.0
7173.0,6.9,0.585365548917,0.57742959354,0.5772199917599998,0.35943326972,0.5628781754880001,0.0,257.73619436999996,0.0
7174.0,7.1,0.5851610832718183,0.5775942135,0.577262422870909,0.35955687156363636,0.5628441679309092,0.0,255.63327356999997,0.0
7175.0,7.1,0.5848341142959999,0.5769867033,0.576360035622,0.3593918556799999,0.5636263922480002,0.0,267.3782496090909,0.0
7176.0,7.1,0.586008845847,0.57810460857,0.5758538819879999,0.35942810804,0.5639903366980001,0.0,260.5759746,0.0
7177.0,7.0,0.5855636644236363,0.574782344,0.5765096763763636,0.35885774239999996,0.5626112871000001,0.0,250.97810565999998,0.0
7178.0,7.0,0.585356227661,0.57749388227,0.576143806875,0.35959123160000006,0.5634942359060002,0.0,257.2148934545454,0.0
7179.0,7.0,0.5854774256999999,0.5771152696699999,0.576060276954,0.35940480812,0.5638927377180001,0.0,263.88310777,0.0
7180.0,7.0,0.5852882044663636,0.5758733177090909,0.5770234271072726,0.3597145871272727,0.5619366167900001,0.0,261.67241786,0.0
7181.0,7.0,0.5858853102570001,0.5775188791300001,0.5744926776629999,0.35988900908000004,0.5626036925610001,0.0,260.1724683,0.0
7182.0,7.0,0.585985324939091,0.5763246202181819,0.5780062364999998,0.3595333289818182,0.5633820412700001,0.0,260.95352925,0.0
7183.0,6.4,0.585822370068,0.57506515009,0.576524654184,0.35929087328,0.562378009124,0.0,262.3457097,0.0
7184.0,6.4,0.5849131502309091,0.5783864528545455,0.5759624204645454,0.35940855549090905,0.5632267759045455,0.0,261.29491902000007,0.0
7185.0,6.4,0.585628925058,0.57500444343,0.5765418575789999,0.35963266171999997,0.561519996668,0.0,256.5123470272727,0.0
7186.0,7.0,0.585519378589,0.57621521636,0.5747752481939999,0.35946953012000005,0.561991710341,0.0,259.1919982200001,0.0
7187.0,7.0,0.5854386485381818,0.578126704890909,0.575593884280909,0.3594344589090909,0.56332288846,0.0,252.27211632,0.0
7188.0,7.0,0.585281628665,0.5753651789500001,0.57625683051,0.35929863992000005,0.5636446810090001,0.0,258.17898583636367,0.0
7189.0,6.1,0.5856208630400002,0.5762759351181818,0.574977398661818,0.35953802872727275,0.5638478316272728,0.0,254.08761561999995,0.0
7190.0,6.1,0.585696511401,0.57656880992,0.575981644851,0.35959639328000004,0.5646307968610002,0.0,263.63639205454547,0.0
7191.0,6.1,0.5868074481390908,0.5758375978272727,0.5764225740027272,0.35942033774545457,0.5652710745209093,0.0,260.7556828,0.0
7192.0,6.5,0.586568229762,0.5771438375100001,0.5762469967289998,0.35937888716,0.5623475173339999,0.0,257.0188988818182,0.0
7193.0,6.5,0.58580605787,0.57934753141,0.5766180102569999,0.35989677572,0.5637117881990001,0.0,260.48612049999997,0.0
7194.0,6.5,0.5862989304654544,0.5790975234909091,0.5757949153663635,0.35953567519999996,0.5644577994263638,0.0,261.33097228,0.0
7195.0,6.9,0.586729072087,0.5766438337700001,0.577399341921,0.35928568748,0.5604606942070001,0.0,258.53845297272727,0.0
7196.0,6.9,0.5851589450672727,0.5758246225272727,0.5746803254018181,0.3589236557818181,0.5618164746609092,0.0,257.55654197999996,0.0
7197.0,6.9,0.586500643419,0.5772474292,0.5766081917339998,0.35950836332,0.5635125309800001,0.0,259.5351688363636,0.0
7198.0,7.1,0.584920350388,0.57834747957,0.5758735342919998,0.35934266696000006,0.5640513392170001,0.0,256.51401117999995,0.0
7199.0,7.1,0.5852244040977778,0.5756687677000001,0.57505233856,0.36001301,0.562992038158889,0.0,254.10547482000004,0.0
7200.0,7.1,0.5852585459245454,0.5764415390636364,0.5757055659054544,0.35954508199999996,0.5615577047909092,0.0,260.53008637777776,0.0
7201.0,6.5,0.585381868352,0.57542945659,0.5755369275539999,0.35883773084000004,0.562327176848,0.0,260.35217650000004,0.0
7202.0,6.5,0.5860446551809091,0.5759350083545454,0.5752096947763635,0.3595427504,0.5640622325854546,0.0,256.90936922,0.0
7203.0,6.5,0.585773440711,0.5749937194,0.5751929359439998,0.35954203484,0.5623048098890001,0.0,254.8783317,0.0
7204.0,6.8,0.5851928537018182,0.5741784027636364,0.5762103699,0.35811153538181817,0.5631158794509091,0.0,257.82604847000005,0.0
7205.0,6.8,0.5861347045140001,0.5779688780600001,0.5737998195119999,0.35970516643999995,0.5631994188060001,0.0,259.53516883636365,0.0
7206.0,6.8,0.585656896063,0.57850821803,0.576097117395,0.35909406211999995,0.5641082572250001,0.0,257.01724995,0.0
7207.0,6.5,0.5864578418272727,0.5753310772,0.5749639993636362,0.3584128380363636,0.5626112756218183,0.0,263.37992481,0.0
7208.0,6.5,0.584701264687,0.57595091948,0.5728931586359999,0.35939703344,0.5623841137950001,0.0,261.67568528181823,0.0
7209.0,6.5,0.5851231311280001,0.5775974406899999,0.5752641908039999,0.36010651520000003,0.5603915794830001,0.0,256.47806954,0.0
7210.0,7.0,0.58552128192,0.5756525258909091,0.5739789428836363,0.35894484483636363,0.5626926042790911,0.0,259.76723189,0.0
7211.0,7.0,0.584820132412,0.5751437338300001,0.57530351067,0.35863058828,0.5628273368990001,0.0,259.02866771818185,0.0
7212.0,7.0,0.5859086206339998,0.5757223324,0.5753354456640001,0.35944882712,0.5620567594930002,0.0,251.82290163000005,0.0
7213.0,7.0,0.5859238828090909,0.577321449909091,0.5730430518409091,0.35983932407272723,0.5639439441827275,0.0,262.85871521999997,0.0
7214.0,7.0,0.585857332015,0.5758151889700001,0.5741781950249999,0.35961712844,0.5627317896440001,0.0,264.4207255,0.0
7215.0,7.0,0.5862586664290909,0.5773409380636363,0.5737980107454543,0.3595097863999999,0.5645113967963638,0.0,255.70515685000004,0.0
7216.0,6.6,0.5855403514149999,0.5784439403899999,0.572760490326,0.35957569027999997,0.565557936667,0.0,261.96975324545457,0.0
7217.0,6.6,0.5860128584345454,0.5775714689181819,0.5756832337418181,0.359417976909091,0.5633099582881819,0.0,260.36043637999995,0.0
7218.0,6.6,0.5858946387499999,0.57580804701,0.573232214283,0.3595601650399999,0.562918843834,0.0,258.1790365727273,0.0
7219.0,7.0,0.586246588534,0.5769616842599999,0.5737187308709999,0.35934783668,0.5616948604550001,0.0,253.17093637000005,0.0
7220.0,7.0,0.5859153826236364,0.5788572536,0.5747205232963636,0.3598605277454545,0.5651842076409092,0.0,262.64295376,0.0
7221.0,7.0,0.585563669029,0.5771831404700001,0.5740258362659999,0.35977507424,0.565930005948,0.0,256.51229629090903,0.0
7222.0,6.5,0.5861103342454547,0.5773539133636364,0.5756564351454546,0.35928849636363636,0.5622526857436364,0.0,267.24415339999996,0.0
7223.0,6.5,0.5860391399289999,0.5767581162200001,0.5754017874479999,0.35942032531999996,0.562532526112,0.0,257.90105203636364,0.0
7224.0,6.5,0.5860637213863636,0.5765421858545454,0.5740638328472727,0.3596133489090909,0.5629365845118183,0.0,255.65130020000004,0.0
7225.0,6.4,0.5859528966,0.57654025317,0.575676980736,0.35959899824,0.5648890238130001,0.0,261.1038357272727,0.0
7226.0,6.4,0.5860323990655556,0.5773831338333333,0.5739248486499998,0.35958720266666666,0.5624769534744446,0.0,262.80480276000003,0.0
7227.0,6.4,0.5853877921654544,0.5766038865818182,0.5756608946427272,0.35956628567272725,0.5634282409518182,0.0,255.91683177777776,0.0
7228.0,6.9,0.5860446420227273,0.5781072066545454,0.575520188140909,0.3601123990181818,0.5630807562145456,0.0,258.9142572181818,0.0
7229.0,6.9,0.586980782184,0.5754973162999999,0.5744926929209998,0.35965336472,0.5648686833270001,0.0,258.58746429999997,0.0
7230.0,6.9,0.585969208798,0.57842249233,0.57495951906,0.35956015699999994,0.5631343633410001,0.0,258.43711215999997,0.0
7231.0,6.8,0.58520980144,0.5755064201818182,0.5751605501454544,0.35943209807272725,0.5611455175427275,0.0,252.20034466000004,0.0
7232.0,6.8,0.585218695713,0.57615448752,0.574070076837,0.358306922,0.5647954904050001,0.0,262.32916964545456,0.0
7233.0,6.8,0.5853046785099999,0.5754623951222222,0.5751396990866665,0.3593886772,0.5623030092811112,0.0,262.51721382999995,0.0
7234.0,6.0,0.58506571277,0.5751330098,0.573572428150909,0.35974282945454544,0.5645927254536365,0.0,258.1735401333334,0.0
7235.0,6.0,0.586309521486,0.57615092763,0.57580473597,0.35853994532,0.5623495501200001,0.0,258.14636235454543,0.0
7236.0,6.0,0.5857013845336364,0.5762012691727273,0.5748634768854545,0.35940150952727273,0.5619458624654547,0.0,260.55805958999997,0.0
7237.0,7.4,0.5862605559439998,0.57701168907,0.5737924346399998,0.35943845552,0.5632278841230002,0.0,255.77712638181822,0.0
7238.0,7.4,0.5850890356472728,0.575412256,0.5741308432090908,0.3601759588727273,0.5624227407463637,0.0,258.79658437,0.0
7239.0,7.4,0.584894731408,0.57752242793,0.5744804026019998,0.35841825188000004,0.562693154084,0.0,258.84890878181824,0.0
7240.0,6.4,0.585677861652,0.57535088394,0.5734607333489998,0.35973883796,0.563848016426,0.0,258.27537478,0.0
7241.0,6.4,0.5863664991911111,0.5762799129555556,0.5766303039666667,0.3582062254666666,0.5628316458722223,0.0,258.41925296,0.0
7242.0,6.4,0.586288519712,0.5761187999,0.5740848160649998,0.35959381243999994,0.563902914274,0.0,255.59735053333333,0.0
7243.0,6.9,0.585493729627143,0.5757912171428571,0.5742048692785714,0.35980133977142853,0.5636368429685715,0.0,260.77376524000005,0.0
7244.0,6.9,0.5865658994480001,0.5760080662499999,0.5738071738679998,0.35946177956,0.5619327342950001,0.0,262.1704663,0.0
7245.0,6.9,0.5866781953190909,0.5760648924181818,0.5751739563790909,0.3593167679272727,0.5621140580027274,0.0,262.01380763,0.0
7246.0,6.4,0.5861836555819999,0.57659738885,0.5742641891129999,0.36010650716,0.564254655695,0.0,259.20837591818173,0.0
7247.0,6.4,0.586137880899091,0.5768960879181818,0.5757502371681817,0.35953567519999996,0.5625317949518182,0.0,252.86532081000001,0.0
7248.0,6.4,0.5856429069419999,0.5766830923699999,0.5750135857829999,0.35938149212,0.5634800127170001,0.0,256.95349970909086,0.0
7249.0,6.5,0.585936591639,0.5769545423,0.5751978566489998,0.35972070776000004,0.5632665133700001,0.0,253.65620432000003,0.0
7250.0,6.5,0.585141788114,0.5751151327199999,0.5754705781409999,0.35933229536,0.562107585456,0.0,257.50257371000004,0.0
7251.0,6.5,0.5854852613972729,0.5786851670454545,0.57506228169,0.35944621923636366,0.5631269673745456,0.0,262.06783170999995,0.0
7252.0,7.0,0.5861207153929999,0.57447942065,0.575571326715,0.35835352988,0.561940871752,0.0,259.3717977454545,0.0
7253.0,7.0,0.5865472496990001,0.5787939297,0.575210146968,0.3595213238,0.5664545909960002,0.0,258.99431919999995,0.0
7254.0,7.0,0.5858285254654545,0.5765292004727273,0.575299037301818,0.35927203629090915,0.5640086352154546,0.0,255.27385717000004,0.0
7255.0,6.4,0.585076532085,0.57578663222,0.5766278364090001,0.3584726264,0.5620404972050002,0.0,257.2639555181818,0.0
7256.0,6.4,0.5858796179544444,0.5760140240444446,0.5754727642733333,0.3601827522666667,0.5643926894400001,0.0,263.1823016,0.0
7257.0,6.4,0.5851420039081818,0.5747920830363636,0.5747182970154544,0.3596557270181818,0.565431878109091,0.0,260.7896648888889,0.0
7258.0,6.4,0.586036809615,0.5768045389600001,0.5745664043189999,0.35928569552,0.563746358187,0.0,258.9960442363636,0.0
7259.0,6.4,0.5856844302163636,0.5763668529545455,0.5748858159845454,0.35978284672727273,0.5629661752645455,0.0,255.52544865,0.0
7260.0,6.4,0.585694181087,0.57621877625,0.5768538913079999,0.359560157,0.5634108664280001,0.0,257.29668047272725,0.0
7261.0,6.3,0.586076440231111,0.5751965185333333,0.5763764108466667,0.3589110922666666,0.5626554360133333,0.0,256.85545676,0.0
7262.0,6.3,0.5858073276345453,0.5759902063090908,0.5751761895954545,0.35974518298181823,0.5629920241300002,0.0,264.5442516333334,0.0
7263.0,6.3,0.5855170515645455,0.5766006099909091,0.5762126031163636,0.3592225902909091,0.5624985254418182,0.0,256.5286334,0.0
7264.0,6.6,0.585570652734,0.5790332408100001,0.575271560418,0.35987346775999995,0.5637931122650001,0.0,258.89792010909093,0.0
7265.0,6.6,0.5861082223572728,0.5763506313090909,0.5754286054636363,0.35889069178181815,0.5635188095454546,0.0,263.25412907,0.0
7266.0,6.6,0.58562426443,0.5756223449600001,0.5758071925079999,0.35961970124,0.5619652588710001,0.0,263.5873807272727,0.0
7267.0,6.8,0.5860510040036364,0.5774610629272726,0.5761500730581818,0.3588718635636363,0.5640141906554548,0.0,261.38482892999997,0.0
7268.0,6.8,0.5866404912069999,0.5763616487200001,0.5742641891129999,0.35946175544,0.5627663406930001,0.0,261.61028610909085,0.0
7269.0,6.8,0.5855100573330001,0.57997973904,0.5754312582749999,0.35951614604,0.5633214112180001,0.0,259.21002484999997,0.0
7270.0,6.6,0.5865828511336364,0.5764642534000001,0.5768648340681818,0.3593473564727273,0.5635428563363637,0.0,256.62183610000005,0.0
7271.0,6.6,0.5855263767679999,0.5768152629900001,0.576266664291,0.35956274588000003,0.5633803683250002,0.0,262.2965969,0.0
7272.0,6.6,0.5850252507030002,0.57782602777,0.5758809191639999,0.35941256672,0.5657307550420001,0.0,261.72627451,0.0
7273.0,6.1,0.5860065227700001,0.5780422797454544,0.5757055728409091,0.35918021949090906,0.5626223520672728,0.0,260.52211795,0.0
7274.0,6.1,0.58643538739,0.57748315824,0.5745614912429999,0.359712917,0.561576933615,0.0,259.4860560363636,0.0
7275.0,6.1,0.5856258163644446,0.5771450438555555,0.5773073522866665,0.3591988081333333,0.5623368960622224,0.0,254.50083286,0.0
7276.0,6.9,0.58597685107,0.5795228955636363,0.5756408095663637,0.35960629563636365,0.5633580174354546,0.0,252.24217735555555,0.0
7277.0,6.9,0.5857670701772727,0.5787143942363637,0.57663477117,0.35965808785454545,0.5634910897363636,0.0,256.1364920454546,0.0
7278.0,6.9,0.585214042322,0.57815462447,0.577079946207,0.35957052056000005,0.5646877338080001,0.0,261.70835950000003,0.0
7279.0,6.3,0.585316597849,0.57665809551,0.577094677806,0.36002882467999997,0.563553205639,0.0,262.0499167,0.0
7280.0,6.3,0.585677868889,0.57822962614,0.5744853233069999,0.35974401572,0.5631567239870001,0.0,258.04175412,0.0
7281.0,6.3,0.5857291357969999,0.5781260455400001,0.575694184131,0.35964560612,0.5631038589250001,0.0,262.53518465,0.0
7282.0,7.1,0.5862416989536364,0.5800813577181818,0.5769787489090908,0.3596039421090909,0.5624393726318182,0.0,258.83263762999997,0.0
7283.0,7.1,0.5851441184280001,0.5760580821500001,0.5775590626649999,0.35940220316000004,0.5630937013080001,0.0,258.6528634727273,0.0
7284.0,7.1,0.5859738838999999,0.57615808068,0.5762347292969999,0.3594125828,0.5628680178710002,0.0,253.17099217999998,0.0
7285.0,6.9,0.5862459490463636,0.5760713750272728,0.5752744649863636,0.3600535389090909,0.5642674108245456,0.0,258.00581248,0.0
7286.0,6.9,0.585109156481,0.5767616872,0.576898131879,0.35946953012,0.563260421325,0.0,261.6920223909091,0.0
7287.0,6.9,0.58478983833,0.57670095836,0.5761782060359999,0.35953943792,0.5618880066900002,0.0,257.592372,0.0
7288.0,6.5,0.585364469288182,0.5777695262363636,0.5771284090827272,0.35986523480000004,0.5620992741045455,0.0,257.79010683,0.0
7289.0,6.5,0.585864330194,0.5767616872000001,0.5772470213069999,0.35972846636,0.5628619132000001,0.0,254.53520167272728,0.0
7290.0,6.5,0.5861336439645455,0.5766915681545455,0.5759646606163634,0.35929086450909087,0.5645039991081819,0.0,260.97144426000006,0.0
