t[s],J(s1-s2),J(s2-s3),J(s3-s4),J(s4-s5)
22083.0,-0.012914626144696574,-0.008084430242103603,-0.38932685895910757,0.0
22084.0,-0.013887458770323017,-0.006193891654204312,-0.38973439364988177,0.0
22085.0,-0.012082216381955614,-0.0085682425528008,-0.3911083968942209,0.0
22086.0,-0.012535972263224086,-0.00551353295382405,-0.394058938295539,0.0
22087.0,-0.006380692870391548,-0.013817388274957624,-0.39210592584994924,0.0
22088.0,-0.011692179550377818,-0.006046389314574377,-0.3905070739312265,0.0
22089.0,-0.014674500080146473,-0.0052297602125150056,-0.3886055025515376,0.0
22090.0,-0.014161108267002495,-0.008671065676767795,-0.3890491865539031,0.0
22091.0,-0.015961764865239397,-0.004235436047619069,-0.3914748435297395,0.0
22092.0,-0.014494649240897614,-0.008120485042634514,-0.3890944661743828,0.0
22093.0,-0.009518526443783044,-0.015158626021251478,-0.3858313570192631,0.0
22094.0,-0.01552444484130978,-0.0067413512626263526,-0.39002595562267645,0.0
22095.0,-0.013378003307762761,-0.00957401253443526,-0.3879731724315646,0.0
22096.0,-0.014693670118387863,-0.008391122167388208,-0.3920485024312268,0.0
22097.0,-0.014068806636134483,-0.006431250464384386,-0.3905647870243323,0.0
22098.0,-0.015181459357682446,-0.006943160086580191,-0.390711151245353,0.0
22099.0,-0.014849563246571646,-0.006034066395703229,-0.39067169933705065,0.0
22100.0,-0.01307115160178622,-0.005270665047881584,-0.3935490523893204,0.0
22101.0,-0.013205326498740762,-0.009658123776728337,-0.388402376216627,0.0
22102.0,-0.014608100471032753,-0.0066649202467533196,-0.39043780944052026,0.0
22103.0,-0.013390635040073337,-0.006249743536665397,-0.3913890221054409,0.0
22104.0,-0.012314060263224276,-0.010316674334776364,-0.38961727631226756,0.0
22105.0,-0.009959828622624387,-0.011329671711924538,-0.3920083681716795,0.0
22106.0,-0.011888314350126035,-0.00684642146320359,-0.39221714612639375,0.0
22107.0,-0.013142595322418137,-0.004368141177489437,-0.392711595174721,0.0
22108.0,-0.014358081543393573,-0.008269461487603285,-0.38736742970260224,0.0
22109.0,-0.013793647379207455,-0.0053620290463075445,-0.39090382382223715,0.0
22110.0,-0.013518199731737802,-0.008766639036075418,-0.38619851575836406,0.0
22111.0,-0.012614007566979581,-0.01388401591237051,-0.38544853127745854,0.0
22112.0,-0.013477341327455717,-0.010755677311688637,-0.3856741523661708,0.0
22113.0,-0.015894285237004944,-0.007517845745769329,-0.3868915182291313,0.0
22114.0,-0.014763415682619787,-0.007558810639249592,-0.38912819064498155,0.0
22115.0,-0.016711259122166276,-0.005063660759018885,-0.3894925040594793,0.0
22116.0,-0.014693766261735833,-0.00964964856355766,-0.3884305174890165,0.0
22117.0,-0.013249757974582155,-0.008632519132887312,-0.3885504023910103,0.0
22118.0,-0.013609380175062923,-0.00829935733333333,-0.38953272233829,0.0
22119.0,-0.015522398044424148,-0.005803073719008043,-0.3902735641331533,0.0
22120.0,-0.01453462936523932,-0.008551936711399625,-0.38615624245167296,0.0
22121.0,-0.013878295722463923,-0.00859863480913034,-0.3896915834825953,0.0
22122.0,-0.011888439604534196,-0.01074789550793651,-0.38827947816542746,0.0
22123.0,-0.01441147620780849,-0.004883115854256783,-0.391314062310409,0.0
22124.0,-0.014780295557591127,-0.006380554601862986,-0.3893713018198715,0.0
22125.0,-0.01638858383215011,-0.0037590861773581833,-0.39086412858567054,0.0
22126.0,-0.01370650949496243,-0.0063806459480518956,-0.3912110190297397,0.0
22127.0,-0.01242715024616437,-0.008427645601469396,-0.3903442608617774,0.0
22128.0,-0.012826774008816105,-0.005890790115440265,-0.39394385472118937,0.0
22129.0,-0.016894110767116877,-0.0031302854086317712,-0.39202319035653926,0.0
22130.0,-0.015890068218456843,-0.003437644246359717,-0.39323690932916505,0.0
22131.0,-0.01382013140554146,-0.007115067809524048,-0.3908479564646838,0.0
22132.0,-0.014469511954660046,-0.004746521588744535,-0.39462511235873604,0.0
22133.0,-0.011147946136935984,-0.007048254220123507,-0.3932933323893207,0.0
22134.0,-0.014326470850125884,-0.007502627418470333,-0.39211890756319695,0.0
22135.0,-0.010637221418594085,-0.00978249247802704,-0.3939188565292325,0.0
22136.0,-0.01150257029848888,-0.011685763711399491,-0.39081342679925657,0.0
22137.0,-0.009937919939317443,-0.011912242623639,-0.3886823706116931,0.0
22138.0,-0.011746867444584393,-0.008324277571428475,-0.3920448957118959,0.0
22139.0,-0.01214606369017631,-0.010046716350809887,-0.3892818976703838,0.0
22140.0,-0.010682896932676917,-0.008768606820149792,-0.3928953087884417,0.0
22141.0,-0.015302160267918577,-0.004163556595828379,-0.3920917104376478,0.0
22142.0,-0.014991274399244322,-0.008768944572871848,-0.38787275442565033,0.0
22143.0,-0.015411647572704546,-0.0031407565879575093,-0.39247357009631634,0.0
22144.0,-0.014070654224181493,-0.006406480594516651,-0.39203201564684,0.0
22145.0,-0.015554547157087107,-0.005192401399711553,-0.3921740781902668,0.0
22146.0,-0.014173159231737703,-0.0072544346464649525,-0.3915743556877322,0.0
22147.0,-0.016041095583543264,-0.0034920412169312646,-0.3923059434386617,0.0
22148.0,-0.010073569966796293,-0.010463298197560117,-0.391096640442717,0.0
22149.0,-0.015106813119990981,-0.003879243724255587,-0.39042363472287905,0.0
22150.0,-0.015141386088161233,-0.0034724157330450266,-0.3920757865557618,0.0
22151.0,-0.01251853879436679,-0.006031501457431833,-0.3915422859057111,0.0
22152.0,-0.01442541637405541,-0.0061585465137086425,-0.39108372616356857,0.0
22153.0,-0.01452611447217762,-0.0023084538449430364,-0.3953911626461641,0.0
22154.0,-0.013423407216624631,-0.006831913806638015,-0.39200366435315964,0.0
22155.0,-0.013884871269521516,-0.005849664851370818,-0.39296039737546473,0.0
22156.0,-0.011452458954659987,-0.010350005815296057,-0.3891225683119295,0.0
22157.0,-0.014466127647126278,-0.005346127027416833,-0.39049900511490376,0.0
22158.0,-0.01485876561335012,-0.00513796773015881,-0.3905349634814125,0.0
22159.0,-0.017213434278680995,-0.0038250823074905786,-0.3909175730939504,0.0
22160.0,-0.011936908133501052,-0.008772417155844505,-0.3879641093884756,0.0
22161.0,-0.011603124050835903,-0.009768717490489368,-0.3901893942159513,0.0
22162.0,-0.01727725786272066,-0.004973389932178886,-0.3886655297527878,0.0
22163.0,-0.014831662146095784,-0.008751902051948254,-0.38666024341635646,0.0
22164.0,-0.014624014923288211,-0.00848538678210694,-0.3868714221121999,0.0
22165.0,-0.015359709411495106,-0.007148899205037542,-0.38918576704291974,0.0
22166.0,-0.012517952127204137,-0.008066954405483552,-0.3906164206078067,0.0
22167.0,-0.01157576740096172,-0.01076343276531554,-0.3893236360983439,0.0
22168.0,-0.011225649705289945,-0.008323303077922062,-0.390590153210037,0.0
22169.0,-0.015587482643691261,-0.006411624269972715,-0.3915657261557957,0.0
22170.0,-0.01721944692821165,-0.002996925256854238,-0.390268136611524,0.0
22171.0,-0.014562790342569246,-0.007065678512265555,-0.3911945205408921,0.0
22172.0,-0.012897504690863506,-0.00994431667453747,-0.39073680587867515,0.0
22173.0,-0.008818076890428251,-0.010359729210678481,-0.39280077452973944,0.0
22174.0,-0.00835665419509973,-0.01330061864620237,-0.39080597589726246,0.0
22175.0,-0.017420178655827755,-0.003376415887446035,-0.39249687637546443,0.0
22176.0,-0.014694567523929569,-0.0064680460461760654,-0.3906261397769513,0.0
22177.0,-0.013785600661781573,-0.008632286313787414,-0.3879538839523485,0.0
22178.0,-0.009458415656171223,-0.013438047735930946,-0.3897652287342007,0.0
22179.0,-0.01633395460957169,-0.002154376784992899,-0.39480089386245343,0.0
22180.0,-0.012327121765514043,-0.009326837009051753,-0.3893521194457588,0.0
22181.0,-0.009969349463476029,-0.01050946194372319,-0.39064900625092913,0.0
22182.0,-0.013108022404396548,-0.00748969010888115,-0.3918816170158837,0.0
22183.0,-0.012753564610831188,-0.00664211816017335,-0.39189794419144947,0.0
22184.0,-0.014386785116785199,-0.006511020268922874,-0.38911962814971257,0.0
22185.0,-0.015569911954430998,-0.00988309053653427,-0.3868414911355186,0.0
22186.0,-0.012230380681360354,-0.010894619030303237,-0.3884063726059477,0.0
22187.0,-0.01338919874685128,-0.013363181539682922,-0.3839246082955387,0.0
22188.0,-0.017850225046943072,-0.008258323957759573,-0.38222110780162194,0.0
22189.0,-0.016499048061712953,-0.00924363336075046,-0.3837658953921929,0.0
22190.0,-0.013895877216624681,-0.011511463766233973,-0.3860211567945247,0.0
22191.0,-0.013992037686398116,-0.008926970689754976,-0.3884251657657989,0.0
22192.0,-0.013794897704373974,-0.009596458875770679,-0.389413932610679,0.0
22193.0,-0.01677245307430734,-0.006421861849928046,-0.38934382271003676,0.0
22194.0,-0.015418619483627324,-0.007391499757896613,-0.38960711020446065,0.0
22195.0,-0.014917139512251,-0.004794938996458235,-0.38960321556775923,0.0
22196.0,-0.016607149495076683,-0.006048519902925466,-0.3888749730956403,0.0
22197.0,-0.011821236268262042,-0.010154718536796595,-0.38985988456133797,0.0
22198.0,-0.01712714507556666,-0.004118640308277745,-0.39049391191787763,0.0
22199.0,-0.014820578560453445,-0.008457415243867224,-0.3880735578364311,0.0
22200.0,-0.013268567434165095,-0.007380087947002728,-0.39006796501858754,0.0
22201.0,-0.012503167832493894,-0.009232098347763347,-0.3911206603624534,0.0
22202.0,-0.016152326861181173,-0.007067617744107843,-0.38802551840768246,0.0
22203.0,-0.017134465656056766,-0.005764102310114099,-0.39008743063365997,0.0
22204.0,-0.012024188304327978,-0.009839346985438962,-0.39098453251605236,0.0
22205.0,-0.016207998656171153,-0.005989352647907965,-0.38877761095724883,0.0
22206.0,-0.012125591923517308,-0.0069831181162273255,-0.3911849117776275,0.0
22207.0,-0.014026126618387794,-0.004612227571428791,-0.38707351530297374,0.0
22208.0,-0.017237856043050247,-0.005445513800341245,-0.38666094898614395,0.0
22209.0,-0.019012976423173945,-0.003972891011543842,-0.3868555041431227,0.0
22210.0,-0.01673566791939571,-0.005486614301587025,-0.38785521382713767,0.0
22211.0,-0.016927239752690747,-0.004612762129082986,-0.38741773438492716,0.0
22212.0,-0.01382643754980539,-0.010293778479601133,-0.3853554529317338,0.0
22213.0,-0.018720114331234432,-0.008301045924963968,-0.3818604982602229,0.0
22214.0,-0.01659475901648714,-0.012791619298176847,-0.38134222264109474,0.0
22215.0,-0.017996495614609635,-0.0121735928253968,-0.3789514692230482,0.0
22216.0,-0.014866741309823659,-0.013125225000655988,-0.38064168564041906,0.0
22217.0,-0.015250093095718049,-0.014670559389610488,-0.3799424803401486,0.0
22218.0,-0.01939565086775823,-0.010886619447330766,-0.3785361048754643,0.0
22219.0,-0.01755761100297699,-0.012606082808605475,-0.3773529619550524,0.0
22220.0,-0.016677332585298858,-0.017039235189558143,-0.3731321559564041,0.0
22221.0,-0.01750435629345106,-0.010723157288600415,-0.3778906512620815,0.0
22222.0,-0.016773988818410877,-0.013789942446543267,-0.3775937225802637,0.0
22223.0,-0.013689932236775927,-0.019354071493506608,-0.37512711428438644,0.0
22224.0,-0.01712432060911361,-0.01369020109668122,-0.3780684699797228,0.0
22225.0,-0.01716531409193948,-0.015897469343434573,-0.37547633982342005,0.0
22226.0,-0.015468736193954813,-0.01818150345598829,-0.37434251458178436,0.0
22227.0,-0.015440094017632395,-0.01872752531155705,-0.37477883765630277,0.0
22228.0,-0.017163140142317564,-0.015244917367965419,-0.37407255441263904,0.0
22229.0,-0.017692086229676933,-0.01805296818181851,-0.37344740582122304,0.0
22230.0,-0.017819247141057912,-0.015521452253968344,-0.37335548386245343,0.0
22231.0,-0.01492766625372083,-0.019702139956709913,-0.37476412215444416,0.0
22232.0,-0.015906699578085538,-0.016249793404040647,-0.37577319686059457,0.0
22233.0,-0.01464757102574881,-0.018050142045855613,-0.37570548285006145,0.0
22234.0,-0.017087479078314535,-0.014038827285845497,-0.3777780305001688,0.0
22235.0,-0.01656691100068712,-0.018280416380690057,-0.37150715909597815,0.0
22236.0,-0.014846703491183931,-0.019332719392496443,-0.3726412429200741,0.0
22237.0,-0.016242389847721618,-0.01763125445887444,-0.3734639614667116,0.0
22238.0,-0.01927909201007555,-0.01681079237806666,-0.37134581870260186,0.0
22239.0,-0.01625834919738962,-0.01918303444313255,-0.3726304513416695,0.0
22240.0,-0.015383262580719207,-0.019266107116620676,-0.37177704054579236,0.0
22241.0,-0.01652475108564231,-0.018938110632034807,-0.37119758597026,0.0
22242.0,-0.016106087327455988,-0.021075771294372315,-0.3696280558791822,0.0
22243.0,-0.018673852616212565,-0.01715126397481307,-0.3727262133186886,0.0
22244.0,-0.01898917187405533,-0.015327515992785182,-0.3716735762026021,0.0
22245.0,-0.01853307452370037,-0.017969164263413592,-0.37032757350794177,0.0
22246.0,-0.018651478157430897,-0.015280100502164624,-0.3748030978847581,0.0
22247.0,-0.017898799069155192,-0.018469665488652757,-0.36840048220344696,0.0
22248.0,-0.018322148955919472,-0.01914288185569995,-0.36818286653159826,0.0
22249.0,-0.018428558133501294,-0.01721610036075045,-0.3709692710037173,0.0
22250.0,-0.020463629019922023,-0.017803947072019072,-0.3694051900760389,0.0
22251.0,-0.017502612944813485,-0.021369178925619993,-0.3688932745268669,0.0
22252.0,-0.018396726405541658,-0.017225591265512243,-0.37022236513568774,0.0
22253.0,-0.018968616636134798,-0.018049050224321198,-0.36683663544102707,0.0
22254.0,-0.017596511560453464,-0.018741674910533915,-0.36819327848884753,0.0
22255.0,-0.019553201059079435,-0.018565286242949227,-0.36763292005238235,0.0
22256.0,-0.017689902531486147,-0.017041718321789325,-0.37099893113940524,0.0
22257.0,-0.019588197284634887,-0.014128674505050556,-0.3708126367992564,0.0
22258.0,-0.01764928216853672,-0.01775408599632688,-0.37023218674383235,0.0
22259.0,-0.017493741565147766,-0.017934833149678673,-0.3708892325954714,0.0
22260.0,-0.01870692138664989,-0.012288861975468987,-0.3756504639609666,0.0
22261.0,-0.018651340931989977,-0.012116291866719312,-0.3729783736397428,0.0
22262.0,-0.020527050366498927,-0.012782993017315987,-0.37378857042565045,0.0
22263.0,-0.018889286088848347,-0.015490413505181514,-0.37244987043764793,0.0
22264.0,-0.017699861856423384,-0.017312905546897416,-0.3713169693420074,0.0
22265.0,-0.019119085745591978,-0.01356964158008675,-0.3764534530390333,0.0
22266.0,-0.012446029087474232,-0.02449221381477114,-0.3700900289607974,0.0
22267.0,-0.014155659085184296,-0.019547127489177855,-0.37293423255322716,0.0
22268.0,-0.017576649507556726,-0.017826253662337897,-0.37180902991078035,0.0
22269.0,-0.014602126402564737,-0.01940177456250819,-0.373544159379858,0.0
22270.0,-0.018145940861461145,-0.015833158132756257,-0.37343794785130086,0.0
22271.0,-0.017705352269292342,-0.016577779052866615,-0.37399922880702907,0.0
22272.0,-0.024794358104534096,-0.009422493650793716,-0.3715634895910779,0.0
22273.0,0.0,0.0,0.0,0.0
22274.0,0.0,0.0,0.0,0.0
22275.0,0.0,0.0,0.0,0.0
22276.0,0.0,0.0,0.0,0.0
22277.0,0.0,0.0,0.0,0.0
22278.0,0.0,0.0,0.0,0.0
22279.0,0.0,0.0,0.0,0.0
22280.0,0.0,0.0,0.0,0.0
22281.0,0.0,0.0,0.0,0.0
22282.0,0.0,0.0,0.0,0.0
22283.0,0.0,0.0,0.0,0.0
22284.0,0.0,0.0,0.0,0.0
22285.0,0.0,0.0,0.0,0.0
22286.0,0.0,0.0,0.0,0.0
22287.0,0.0,0.0,0.0,0.0
22288.0,0.0,0.0,0.0,0.0
22289.0,0.0,0.0,0.0,0.0
22290.0,0.0,0.0,0.0,0.0
22291.0,0.0,0.0,0.0,0.0
22292.0,0.0,0.0,0.0,0.0
22293.0,0.0,0.0,0.0,0.0
22294.0,0.0,0.0,0.0,0.0
22295.0,0.0,0.0,0.0,0.0
22296.0,0.0,0.0,0.0,0.0
22297.0,0.0,0.0,0.0,0.0
22298.0,0.0,0.0,0.0,0.0
22299.0,0.0,0.0,0.0,0.0
22300.0,0.0,0.0,0.0,0.0
22301.0,0.0,0.0,0.0,0.0
22302.0,0.0,0.0,0.0,0.0
22303.0,0.0,0.0,0.0,0.0
22304.0,0.0,0.0,0.0,0.0
22305.0,0.0,0.0,0.0,0.0
22306.0,0.0,0.0,0.0,0.0
22307.0,0.0,0.0,0.0,0.0
22308.0,0.0,0.0,0.0,0.0
22309.0,0.0,0.0,0.0,0.0
22310.0,0.0,0.0,0.0,0.0
22311.0,0.0,0.0,0.0,0.0
22312.0,0.0,0.0,0.0,0.0
22313.0,0.0,0.0,0.0,0.0
22314.0,0.0,0.0,0.0,0.0
22315.0,0.0,0.0,0.0,0.0
22316.0,0.0,0.0,0.0,0.0
22317.0,0.0,0.0,0.0,0.0
22318.0,0.0,0.0,0.0,0.0
22319.0,0.0,0.0,0.0,0.0
22320.0,0.0,0.0,0.0,0.0
22321.0,0.0,0.0,0.0,0.0
22322.0,0.0,0.0,0.0,0.0
22323.0,0.0,0.0,0.0,0.0
22324.0,0.0,0.0,0.0,0.0
22325.0,0.0,0.0,0.0,0.0
22326.0,0.0,0.0,0.0,0.0
22327.0,0.0,0.0,0.0,0.0
22328.0,0.0,0.0,0.0,0.0
22329.0,0.0,0.0,0.0,0.0
22330.0,0.0,0.0,0.0,0.0
22331.0,0.0,0.0,0.0,0.0
22332.0,0.0,0.0,0.0,0.0
22333.0,0.0,0.0,0.0,0.0
22334.0,0.0,0.0,0.0,0.0
22335.0,0.0,0.0,0.0,0.0
22336.0,0.0,0.0,0.0,0.0
22337.0,0.0,0.0,0.0,0.0
22338.0,0.0,0.0,0.0,0.0
22339.0,0.0,0.0,0.0,0.0
22340.0,0.0,0.0,0.0,0.0
22341.0,0.0,0.0,0.0,0.0
22342.0,0.0,0.0,0.0,0.0
22343.0,0.0,0.0,0.0,0.0
22344.0,0.0,0.0,0.0,0.0
22345.0,0.0,0.0,0.0,0.0
22346.0,0.0,0.0,0.0,0.0
22347.0,0.0,0.0,0.0,0.0
22348.0,0.0,0.0,0.0,0.0
22349.0,0.0,0.0,0.0,0.0
22350.0,0.0,0.0,0.0,0.0
22351.0,0.0,0.0,0.0,0.0
22352.0,0.0,0.0,0.0,0.0
22353.0,0.0,0.0,0.0,0.0
22354.0,0.0,0.0,0.0,0.0
22355.0,0.0,0.0,0.0,0.0
22356.0,0.0,0.0,0.0,0.0
22357.0,0.0,0.0,0.0,0.0
22358.0,0.0,0.0,0.0,0.0
22359.0,0.0,0.0,0.0,0.0
22360.0,0.0,0.0,0.0,0.0
22361.0,0.0,0.0,0.0,0.0
22362.0,0.0,0.0,0.0,0.0
22363.0,0.0,0.0,0.0,0.0
22364.0,0.0,0.0,0.0,0.0
22365.0,0.0,0.0,0.0,0.0
22366.0,0.0,0.0,0.0,0.0
22367.0,0.0,0.0,0.0,0.0
22368.0,0.0,0.0,0.0,0.0
22369.0,0.0,0.0,0.0,0.0
22370.0,0.0,0.0,0.0,0.0
22371.0,0.0,0.0,0.0,0.0
22372.0,0.0,0.0,0.0,0.0
22373.0,0.0,0.0,0.0,0.0
22374.0,0.0,0.0,0.0,0.0
22375.0,0.0,0.0,0.0,0.0
22376.0,0.0,0.0,0.0,0.0
22377.0,0.0,0.0,0.0,0.0
22378.0,0.0,0.0,0.0,0.0
22379.0,0.0,0.0,0.0,0.0
22380.0,0.0,0.0,0.0,0.0
22381.0,0.0,0.0,0.0,0.0
22382.0,0.0,0.0,0.0,0.0
22383.0,0.0,0.0,0.0,0.0
22384.0,0.0,0.0,0.0,0.0
22385.0,0.0,0.0,0.0,0.0
22386.0,0.0,0.0,0.0,0.0
22387.0,0.0,0.0,0.0,0.0
22388.0,0.0,0.0,0.0,0.0
22389.0,0.0,0.0,0.0,0.0
22390.0,0.0,0.0,0.0,0.0
22391.0,0.0,0.0,0.0,0.0
22392.0,0.0,0.0,0.0,0.0
22393.0,0.0,0.0,0.0,0.0
22394.0,0.0,0.0,0.0,0.0
22395.0,0.0,0.0,0.0,0.0
22396.0,0.0,0.0,0.0,0.0
22397.0,0.0,0.0,0.0,0.0
22398.0,0.0,0.0,0.0,0.0
22399.0,0.0,0.0,0.0,0.0
22400.0,0.0,0.0,0.0,0.0
22401.0,0.0,0.0,0.0,0.0
22402.0,0.0,0.0,0.0,0.0
22403.0,0.0,0.0,0.0,0.0
22404.0,0.0,0.0,0.0,0.0
22405.0,0.0,0.0,0.0,0.0
22406.0,0.0,0.0,0.0,0.0
22407.0,0.0,0.0,0.0,0.0
22408.0,0.0,0.0,0.0,0.0
22409.0,0.0,0.0,0.0,0.0
22410.0,0.0,0.0,0.0,0.0
22411.0,0.0,0.0,0.0,0.0
22412.0,0.0,0.0,0.0,0.0
22413.0,0.0,0.0,0.0,0.0
22414.0,0.0,0.0,0.0,0.0
22415.0,0.0,0.0,0.0,0.0
22416.0,0.0,0.0,0.0,0.0
22417.0,0.0,0.0,0.0,0.0
22418.0,0.0,0.0,0.0,0.0
22419.0,0.0,0.0,0.0,0.0
22420.0,0.0,0.0,0.0,0.0
22421.0,0.0,0.0,0.0,0.0
22422.0,0.0,0.0,0.0,0.0
22423.0,0.0,0.0,0.0,0.0
22424.0,0.0,0.0,0.0,0.0
22425.0,0.0,0.0,0.0,0.0
22426.0,0.0,0.0,0.0,0.0
22427.0,0.0,0.0,0.0,0.0
22428.0,0.0,0.0,0.0,0.0
22429.0,0.0,0.0,0.0,0.0
22430.0,0.0,0.0,0.0,0.0
22431.0,0.0,0.0,0.0,0.0
22432.0,0.0,0.0,0.0,0.0
22433.0,0.0,0.0,0.0,0.0
22434.0,0.0,0.0,0.0,0.0
22435.0,0.0,0.0,0.0,0.0
22436.0,0.0,0.0,0.0,0.0
22437.0,0.0,0.0,0.0,0.0
22438.0,0.0,0.0,0.0,0.0
22439.0,0.0,0.0,0.0,0.0
22440.0,0.0,0.0,0.0,0.0
22441.0,0.0,0.0,0.0,0.0
22442.0,0.0,0.0,0.0,0.0
22443.0,0.0,0.0,0.0,0.0
22444.0,0.0,0.0,0.0,0.0
22445.0,0.0,0.0,0.0,0.0
22446.0,0.0,0.0,0.0,0.0
22447.0,0.0,0.0,0.0,0.0
22448.0,0.0,0.0,0.0,0.0
22449.0,0.0,0.0,0.0,0.0
22450.0,0.0,0.0,0.0,0.0
22451.0,0.0,0.0,0.0,0.0
22452.0,0.0,0.0,0.0,0.0
22453.0,0.0,0.0,0.0,0.0
22454.0,0.0,0.0,0.0,0.0
22455.0,0.0,0.0,0.0,0.0
22456.0,0.0,0.0,0.0,0.0
22457.0,0.0,0.0,0.0,0.0
22458.0,0.0,0.0,0.0,0.0
22459.0,0.0,0.0,0.0,0.0
22460.0,0.0,0.0,0.0,0.0
22461.0,0.0,0.0,0.0,0.0
22462.0,0.0,0.0,0.0,0.0
22463.0,0.0,0.0,0.0,0.0
22464.0,0.0,0.0,0.0,0.0
22465.0,0.0,0.0,0.0,0.0
22466.0,0.0,0.0,0.0,0.0
22467.0,0.0,0.0,0.0,0.0
22468.0,0.0,0.0,0.0,0.0
22469.0,0.0,0.0,0.0,0.0
22470.0,0.0,0.0,0.0,0.0
22471.0,0.0,0.0,0.0,0.0
22472.0,0.0,0.0,0.0,0.0
22473.0,0.0,0.0,0.0,0.0
22474.0,0.0,0.0,0.0,0.0
22475.0,0.0,0.0,0.0,0.0
22476.0,0.0,0.0,0.0,0.0
22477.0,0.0,0.0,0.0,0.0
22478.0,0.0,0.0,0.0,0.0
22479.0,0.0,0.0,0.0,0.0
22480.0,0.0,0.0,0.0,0.0
22481.0,0.0,0.0,0.0,0.0
22482.0,0.0,0.0,0.0,0.0
22483.0,0.0,0.0,0.0,0.0
22484.0,0.0,0.0,0.0,0.0
22485.0,0.0,0.0,0.0,0.0
22486.0,0.0,0.0,0.0,0.0
22487.0,0.0,0.0,0.0,0.0
22488.0,0.0,0.0,0.0,0.0
22489.0,0.0,0.0,0.0,0.0
22490.0,0.0,0.0,0.0,0.0
22491.0,0.0,0.0,0.0,0.0
22492.0,0.0,0.0,0.0,0.0
22493.0,0.0,0.0,0.0,0.0
22494.0,0.0,0.0,0.0,0.0
22495.0,0.0,0.0,0.0,0.0
22496.0,0.0,0.0,0.0,0.0
22497.0,0.0,0.0,0.0,0.0
22498.0,0.0,0.0,0.0,0.0
22499.0,0.0,0.0,0.0,0.0
22500.0,0.0,0.0,0.0,0.0
22501.0,0.0,0.0,0.0,0.0
22502.0,0.0,0.0,0.0,0.0
22503.0,0.0,0.0,0.0,0.0
22504.0,0.0,0.0,0.0,0.0
22505.0,0.0,0.0,0.0,0.0
22506.0,0.0,0.0,0.0,0.0
22507.0,0.0,0.0,0.0,0.0
22508.0,0.0,0.0,0.0,0.0
22509.0,0.0,0.0,0.0,0.0
22510.0,0.0,0.0,0.0,0.0
22511.0,0.0,0.0,0.0,0.0
22512.0,0.0,0.0,0.0,0.0
22513.0,0.0,0.0,0.0,0.0
22514.0,0.0,0.0,0.0,0.0
22515.0,0.0,0.0,0.0,0.0
22516.0,-0.01323353522809986,0.0006835788119288414,-0.4025575852850059,0.0
22517.0,-0.013515443751889046,-0.002351031793651089,-0.4000955499386614,0.0
22518.0,-0.011896402937027756,-0.002665344728715651,-0.3996121426635686,0.0
22519.0,-0.01478133591825049,-0.0005586074471993532,-0.39990991529739767,0.0
22520.0,-0.012727810609571859,-0.0026428073867244472,-0.3988666570278809,0.0
22521.0,-0.013841848774559474,-0.0005820263809524707,-0.4003467625055762,0.0
22522.0,-0.012198851716281114,-0.0013135593086713478,-0.4001073182477188,0.0
22523.0,-0.008528091299748288,-0.0050457143376623536,-0.3998761777211895,0.0
22524.0,-0.011710127331119688,-0.003395350448642521,-0.3985119951385602,0.0
22525.0,-0.015434582060453299,0.0004573292669550952,-0.39814945660223033,0.0
22526.0,-0.011404995025188661,-0.001414959502164717,-0.40035186980483256,0.0
22527.0,-0.014766074206549054,-0.0006071438066380659,-0.39855133292193284,0.0
22528.0,-0.01087961941722003,-0.004195174941624206,-0.3987836942750927,0.0
22529.0,-0.013288995693954706,-0.0008436172972584542,-0.3999514922918215,0.0
22530.0,-0.014339277635676625,0.0034704606257377757,-0.4025978382139236,0.0
22531.0,-0.013323891803526505,0.0011686335252523844,-0.4023794237973976,0.0
22532.0,-0.01332796444011915,-0.00290705174865543,-0.39682024537343674,0.0
22533.0,-0.01195484252015118,-0.0017970804660895705,-0.4012122106078065,0.0
22534.0,-0.01189007992821181,-0.0012572225252526525,-0.39968171951672843,0.0
22535.0,-0.011099629476757593,-0.005313623597009184,-0.3999734086549509,0.0
22536.0,-0.01198365573551645,-0.002600472460317571,-0.3990593920724906,0.0
22537.0,-0.009931263721089992,5.937225108187613e-05,-0.40214306251605253,0.0
22538.0,-0.014373740253148665,0.002881502393939053,-0.4016296318568768,0.0
22539.0,-0.012864334241813548,-0.0028121383030305885,-0.39668483640520413,0.0
22540.0,-0.014916187864539623,-0.00397505580727933,-0.39402482107187087,0.0
22541.0,-0.013260593618044273,-0.004555874583497617,-0.39560290580432544,0.0
22542.0,-0.010488991430730616,-0.0029067604531027354,-0.4012418438773229,0.0
22543.0,-0.01422664835470569,0.00132090611307877,-0.40217211355187565,0.0
22544.0,-0.010924234705289805,-0.006761764971139894,-0.3962960644702602,0.0
22545.0,-0.011213569088619198,-0.005652038372032073,-0.3962430072473809,0.0
22546.0,-0.011996189289672362,-0.003994487730158839,-0.3974596589460967,0.0
22547.0,-0.01258330311335008,-0.002731467520923455,-0.39574649637174725,0.0
22548.0,-0.008259467218914655,-0.00899374638331385,-0.39529672411625544,0.0
22549.0,-0.012473543510075426,-0.004133902350649347,-0.3955237596486989,0.0
22550.0,-0.012070424152736488,-0.0060669494936374125,-0.3948145898631297,0.0
22551.0,-0.015158760093199131,0.00032445378787876564,-0.3981941538197024,0.0
